time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter,.quality
2022/02/18/18:34:53.086213,872,1645227293,83630323,gps_data,42.337268333333334,-71.09244833333334,14.9,327622.8633969624,4689344.241562194,19,T,4
2022/02/18/18:34:54.082801,873,1645227294,80630779,gps_data,42.337268333333334,-71.09244166666667,14.9,327623.412623984,4689344.22804735,19,T,4
2022/02/18/18:34:55.078846,874,1645227295,76630830,gps_data,42.337268333333334,-71.09243666666667,14.9,327623.824544249,4689344.217911246,19,T,4
2022/02/18/18:34:56.074133,875,1645227296,72099208,gps_data,42.337266666666665,-71.09243166666667,14.9,327624.2319105043,4689344.022704493,19,T,4
2022/02/18/18:34:57.069661,876,1645227297,69059133,gps_data,42.337266666666665,-71.092425,14.8,327624.78113753983,4689344.009189758,19,T,4
2022/02/18/18:34:58.081561,877,1645227298,81072092,gps_data,42.337265,-71.09241833333333,14.8,327625.32581059495,4689343.810604395,19,T,4
2022/02/18/18:34:59.081198,878,1645227299,79187154,gps_data,42.337265,-71.09241166666666,14.8,327625.8750376446,4689343.797089746,19,T,4
2022/02/18/18:35:00.078701,879,1645227300,77171564,gps_data,42.33726333333333,-71.092405,14.9,327626.4197107429,4689343.598504469,19,T,4
2022/02/18/18:35:01.074986,880,1645227301,72450876,gps_data,42.33726166666667,-71.09239833333334,14.9,327626.96438386803,4689343.399919235,19,T,4
2022/02/18/18:35:02.076869,881,1645227302,74960470,gps_data,42.33726166666667,-71.09239,14.8,327627.6509177145,4689343.383026092,19,T,4
2022/02/18/18:35:03.078899,882,1645227303,75601577,gps_data,42.33726166666667,-71.09238333333333,14.8,327628.2001447923,4689343.369511627,19,T,4
2022/02/18/18:35:04.073235,883,1645227304,72598934,gps_data,42.33726,-71.09237666666667,14.8,327628.7448179807,4689343.170926533,19,T,4
2022/02/18/18:35:05.096056,884,1645227305,93603134,gps_data,42.33726,-71.09236833333334,14.8,327629.43135184236,4689343.154033565,19,T,4
2022/02/18/18:35:06.090500,885,1645227306,87009191,gps_data,42.33726,-71.09236166666666,14.8,327629.98057893396,4689343.14051924,19,T,4
2022/02/18/18:35:07.084722,886,1645227307,83521604,gps_data,42.33725833333333,-71.09235333333334,14.8,327630.66255895887,4689342.938555723,19,T,5
2022/02/18/18:35:08.104739,887,1645227308,103185176,gps_data,42.33725833333333,-71.09234833333333,14.9,327631.074479287,4689342.928420048,19,T,5
2022/02/18/18:35:09.088622,888,1645227309,86955547,gps_data,42.33725666666667,-71.09234,14.9,327631.75645935885,4689342.726456638,19,T,5
2022/02/18/18:35:10.102843,889,1645227310,101011037,gps_data,42.337255,-71.09233333333333,14.9,327632.3011326843,4689342.527871827,19,T,5
2022/02/18/18:35:11.080893,890,1645227311,77342987,gps_data,42.337255,-71.09232666666666,14.9,327632.8503598183,4689342.514357729,19,T,5
2022/02/18/18:35:12.092662,891,1645227312,91253519,gps_data,42.337255,-71.09231833333334,14.8,327633.5368937323,4689342.497465165,19,T,5
2022/02/18/18:35:13.073858,892,1645227313,70035457,gps_data,42.337255,-71.09231,14.7,327634.2234276503,4689342.48057267,19,T,5
2022/02/18/18:35:14.107099,893,1645227314,105501413,gps_data,42.33725333333334,-71.09230333333333,14.8,327634.7681010547,4689342.281988051,19,T,5
2022/02/18/18:35:15.085349,894,1645227315,82589149,gps_data,42.33725166666667,-71.092295,14.7,327635.45008127554,4689342.080025007,19,T,5
2022/02/18/18:35:16.098096,895,1645227316,97357034,gps_data,42.33725166666667,-71.09228666666667,14.8,327636.1366152287,4689342.0631327,19,T,5
2022/02/18/18:35:17.077740,896,1645227317,75153112,gps_data,42.33725166666667,-71.09228,14.7,327636.6858423882,4689342.049618902,19,T,5
2022/02/18/18:35:18.074762,897,1645227318,72144031,gps_data,42.33725,-71.09227166666666,14.8,327637.36782267917,4689341.847656045,19,T,5
2022/02/18/18:35:19.075254,898,1645227319,72795391,gps_data,42.337246666666665,-71.092265,14.8,327637.9079425652,4689341.464001008,19,T,2
2022/02/18/18:35:20.068088,899,1645227320,67399263,gps_data,42.33724333333333,-71.09225833333333,15.0,327638.44806250976,4689341.080346012,19,T,2
2022/02/18/18:35:21.085201,900,1645227321,84476709,gps_data,42.337241666666664,-71.09225166666667,15.2,327638.9927361257,4689340.88176173,19,T,5
2022/02/18/18:35:22.082500,901,1645227322,80343723,gps_data,42.33724,-71.092245,15.3,327639.53740977054,4689340.68317749,19,T,5
2022/02/18/18:35:23.074862,902,1645227323,74149847,gps_data,42.33723833333333,-71.09223833333333,15.3,327640.08208344656,4689340.484593295,19,T,5
2022/02/18/18:35:24.073014,903,1645227324,70402383,gps_data,42.33723666666667,-71.092235,15.1,327640.3521435062,4689340.292765879,19,T,2
2022/02/18/18:35:25.068566,904,1645227325,66260814,gps_data,42.337235,-71.09223166666666,15.1,327640.6222035805,4689340.100938472,19,T,2
2022/02/18/18:35:26.081879,905,1645227326,79862833,gps_data,42.337235,-71.09222833333334,14.9,327640.8968172309,4689340.094181746,19,T,5
2022/02/18/18:35:27.099313,906,1645227327,96646070,gps_data,42.33723333333333,-71.092225,14.8,327641.1668773291,4689339.902354363,19,T,5
2022/02/18/18:35:28.074045,907,1645227328,73530673,gps_data,42.337235,-71.09222333333334,14.8,327641.3087377085,4689340.084046678,19,T,5
2022/02/18/18:35:29.113618,908,1645227329,111329793,gps_data,42.33724,-71.09222333333334,14.7,327641.3223983675,4689340.639258685,19,T,5
2022/02/18/18:35:30.069970,909,1645227330,69348096,gps_data,42.337245,-71.09222166666666,14.6,327641.4733658333,4689341.191092341,19,T,5
2022/02/18/18:35:31.067130,910,1645227331,66388368,gps_data,42.33725166666667,-71.09222,14.7,327641.6288868256,4689341.927996669,19,T,5
2022/02/18/18:35:32.083299,911,1645227332,80854177,gps_data,42.33725833333333,-71.09221833333334,14.9,327641.784407789,4689342.664901,19,T,5
2022/02/18/18:35:33.099353,912,1645227333,96878051,gps_data,42.337265,-71.09221833333334,14.9,327641.802621966,4689343.405183678,19,T,5
2022/02/18/18:35:34.074520,913,1645227334,73966026,gps_data,42.337273333333336,-71.09221666666667,14.9,327641.96269643214,4689344.327158683,19,T,5
2022/02/18/18:35:35.114702,914,1645227335,112306833,gps_data,42.33727833333333,-71.09221666666667,14.5,327641.97635705763,4689344.882370692,19,T,5
2022/02/18/18:35:36.085146,915,1645227336,84448337,gps_data,42.33728333333333,-71.092215,14.5,327642.1273244064,4689345.4342043605,19,T,5
2022/02/18/18:35:37.108295,916,1645227337,107676982,gps_data,42.33729,-71.09221333333333,14.5,327642.28284527047,4689346.171108704,19,T,5
2022/02/18/18:35:38.075547,917,1645227338,73060512,gps_data,42.337295,-71.09221333333333,14.0,327642.2965058787,4689346.726320713,19,T,5
2022/02/18/18:35:39.075782,918,1645227339,73592901,gps_data,42.3373,-71.09221333333333,13.5,327642.31016648817,4689347.281532726,19,T,5
2022/02/18/18:35:40.072119,919,1645227340,69509983,gps_data,42.33730666666666,-71.09221166666667,13.6,327642.4656873031,4689348.018437072,19,T,5
2022/02/18/18:35:41.088338,920,1645227341,86120843,gps_data,42.337311666666665,-71.09221166666667,14.2,327642.4793479048,4689348.573649083,19,T,5
2022/02/18/18:35:42.084448,921,1645227342,82362174,gps_data,42.337315,-71.092215,14.3,327642.2138416717,4689348.950547099,19,T,5
2022/02/18/18:35:43.079468,922,1645227343,77453851,gps_data,42.337316666666666,-71.09222,14.4,327641.8064752699,4689349.145752801,19,T,5
2022/02/18/18:35:44.076775,923,1645227344,75196504,gps_data,42.337318333333336,-71.092225,14.5,327641.39910888986,4689349.340958527,19,T,5
2022/02/18/18:35:45.068865,924,1645227345,66954851,gps_data,42.33732,-71.09223166666666,14.5,327640.85443588946,4689349.539542642,19,T,5
2022/02/18/18:35:46.083488,925,1645227346,81135511,gps_data,42.33732166666667,-71.09223833333333,14.6,327640.30976291804,4689349.7381268,19,T,5
2022/02/18/18:35:47.082461,926,1645227347,81923246,gps_data,42.337325,-71.092245,15.0,327639.7696435834,4689350.121781674,19,T,5
2022/02/18/18:35:48.075644,927,1645227348,73386669,gps_data,42.33732833333333,-71.09225333333333,14.8,327639.0922176874,4689350.508814992,19,T,5
2022/02/18/18:35:49.074980,928,1645227349,72559118,gps_data,42.33732833333333,-71.09226166666667,15.0,327638.4056845706,4689350.525707033,19,T,2
2022/02/18/18:35:50.076545,929,1645227350,75122833,gps_data,42.33733,-71.09227,15.3,327637.7237051205,4689350.727669815,19,T,5
2022/02/18/18:35:51.121086,930,1645227351,118494987,gps_data,42.337331666666664,-71.09228,14.8,327636.9044190873,4689350.933011107,19,T,5
2022/02/18/18:35:52.084366,931,1645227352,82600593,gps_data,42.337331666666664,-71.09229,14.7,327636.0805793907,4689350.953281824,19,T,5
2022/02/18/18:35:53.107224,932,1645227353,104738712,gps_data,42.33733333333333,-71.09229833333333,14.6,327635.3986000377,4689351.155244834,19,T,5
2022/02/18/18:35:54.080756,933,1645227354,79461574,gps_data,42.337336666666666,-71.09230666666667,14.5,327634.7211744599,4689351.542278585,19,T,5
2022/02/18/18:35:55.100748,934,1645227355,100125551,gps_data,42.337338333333335,-71.09231333333334,14.7,327634.1765017961,4689351.740863232,19,T,5
2022/02/18/18:35:56.077074,935,1645227356,76551675,gps_data,42.33734,-71.09232166666666,14.9,327633.4945225662,4689351.942826431,19,T,5
2022/02/18/18:35:57.097078,936,1645227357,96468210,gps_data,42.33734166666667,-71.09233,14.8,327632.81254336826,4689352.1447896985,19,T,5
2022/02/18/18:35:58.074864,937,1645227358,74309825,gps_data,42.33734333333334,-71.09234,14.8,327631.9932576184,4689352.350131575,19,T,5
2022/02/18/18:35:59.097977,938,1645227359,96535444,gps_data,42.337345,-71.09234666666667,15.2,327631.4485850848,4689352.548716436,19,T,5
2022/02/18/18:36:00.075470,939,1645227360,72891473,gps_data,42.33734666666667,-71.092355,15.2,327630.76660599944,4689352.750679906,19,T,5
2022/02/18/18:36:01.093429,940,1645227361,92800140,gps_data,42.33734833333333,-71.09236333333334,15.2,327630.0846269459,4689352.952643444,19,T,5
2022/02/18/18:36:02.074813,941,1645227362,72448968,gps_data,42.33734833333333,-71.09237166666666,15.1,327629.3980940466,4689352.969536376,19,T,5
2022/02/18/18:36:03.095581,942,1645227363,92240333,gps_data,42.33735,-71.09238,15.3,327628.7161150471,4689353.1715000495,19,T,2
2022/02/18/18:36:04.070521,943,1645227364,69932937,gps_data,42.33735166666666,-71.09238833333333,14.9,327628.0341360878,4689353.373463789,19,T,5
2022/02/18/18:36:05.112553,944,1645227365,110046386,gps_data,42.33735333333333,-71.09239833333334,14.9,327627.21485059167,4689353.578806234,19,T,5
2022/02/18/18:36:06.094877,945,1645227366,92672824,gps_data,42.337355,-71.09240666666666,14.7,327626.5328717062,4689353.780770123,19,T,5
2022/02/18/18:36:07.093555,946,1645227367,92929840,gps_data,42.337356666666665,-71.09241333333334,14.6,327625.9881994183,4689353.979355416,19,T,5
2022/02/18/18:36:08.091334,947,1645227368,87787628,gps_data,42.337356666666665,-71.09242,14.8,327625.43897316745,4689353.99287008,19,T,5
2022/02/18/18:36:09.111137,948,1645227369,108844280,gps_data,42.337358333333334,-71.092425,14.8,327625.03160748305,4689354.188076781,19,T,5
2022/02/18/18:36:10.086179,949,1645227370,84304809,gps_data,42.33736,-71.09242833333333,15.0,327624.7615483771,4689354.37990482,19,T,5
2022/02/18/18:36:11.105620,950,1645227371,103179216,gps_data,42.337356666666665,-71.09243,15.0,327624.61513379274,4689354.013142156,19,T,5
2022/02/18/18:36:12.078604,951,1645227372,77085733,gps_data,42.33735333333333,-71.09243166666667,15.0,327624.4687191944,4689353.646379497,19,T,5
2022/02/18/18:36:13.116687,952,1645227373,114487886,gps_data,42.33735,-71.092435,15.0,327624.1849980079,4689353.282995534,19,T,5
2022/02/18/18:36:14.089477,953,1645227374,88031530,gps_data,42.337345,-71.09243833333333,14.9,327623.8967227598,4689352.734540908,19,T,5
2022/02/18/18:36:15.105622,954,1645227375,105215311,gps_data,42.33734,-71.09244,15.0,327623.74575406965,4689352.182707587,19,T,5
2022/02/18/18:36:16.086719,955,1645227376,86111307,gps_data,42.337335,-71.09244333333334,15.2,327623.4574787479,4689351.6342529785,19,T,5
2022/02/18/18:36:17.085481,956,1645227377,83914995,gps_data,42.337331666666664,-71.09244666666666,15.3,327623.17375743156,4689351.270869053,19,T,5
2022/02/18/18:36:18.102873,957,1645227378,100541353,gps_data,42.33732666666667,-71.09245166666666,15.3,327622.7481754047,4689350.725793187,19,T,5
2022/02/18/18:36:19.080275,958,1645227379,77290058,gps_data,42.33732166666667,-71.092455,15.3,327622.4598999518,4689350.177338613,19,T,5
2022/02/18/18:36:20.075940,959,1645227380,73543787,gps_data,42.337316666666666,-71.09245833333334,15.3,327622.1716244567,4689349.628884054,19,T,5
2022/02/18/18:36:21.112637,960,1645227381,112237453,gps_data,42.337311666666665,-71.09246,15.3,327622.0206555815,4689349.077050767,19,T,5
2022/02/18/18:36:22.085623,961,1645227382,85130929,gps_data,42.33730833333333,-71.09246333333333,15.3,327621.7369340947,4689348.713666896,19,T,5
2022/02/18/18:36:23.105061,962,1645227383,101504325,gps_data,42.33730333333333,-71.092465,15.5,327621.5859651686,4689348.161833619,19,T,5
2022/02/18/18:36:24.076289,963,1645227384,75569152,gps_data,42.33729833333334,-71.09246833333333,15.6,327621.297689535,4689347.613379091,19,T,5
2022/02/18/18:36:25.098510,964,1645227385,96360445,gps_data,42.337295,-71.09247166666667,15.7,327621.013967956,4689347.2499952465,19,T,5
2022/02/18/18:36:26.092702,965,1645227386,92038393,gps_data,42.337291666666665,-71.092475,15.8,327620.73024634854,4689346.886611414,19,T,5
2022/02/18/18:36:27.069849,966,1645227387,67581653,gps_data,42.33728833333333,-71.09247666666667,15.9,327620.58383142354,4689346.51984883,19,T,5
2022/02/18/18:36:28.105731,967,1645227388,103465318,gps_data,42.337285,-71.09247666666667,16.0,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:29.081043,968,1645227389,79632997,gps_data,42.33728333333333,-71.09247833333333,16.1,327620.4328623762,4689345.968015574,19,T,5
2022/02/18/18:36:30.088240,969,1645227390,87706089,gps_data,42.33728333333333,-71.09247833333333,16.2,327620.4328623762,4689345.968015574,19,T,5
2022/02/18/18:36:31.087768,970,1645227391,86685180,gps_data,42.337285,-71.09247833333333,16.3,327620.4374164889,4689346.153086248,19,T,5
2022/02/18/18:36:32.085652,971,1645227392,83663940,gps_data,42.337285,-71.09247833333333,16.4,327620.4374164889,4689346.153086248,19,T,5
2022/02/18/18:36:33.086238,972,1645227393,84420919,gps_data,42.337285,-71.09247666666667,16.5,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:34.084658,973,1645227394,81367015,gps_data,42.337285,-71.09247666666667,16.5,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:35.099384,974,1645227395,97180128,gps_data,42.337285,-71.09247666666667,16.6,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:36.076708,975,1645227396,76199769,gps_data,42.337285,-71.09247666666667,16.7,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:37.104579,976,1645227397,100397109,gps_data,42.337285,-71.09247666666667,16.7,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:38.074637,977,1645227398,72408676,gps_data,42.337285,-71.09247666666667,16.6,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:39.111158,978,1645227399,108834505,gps_data,42.337285,-71.09247666666667,16.4,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:40.074594,979,1645227400,72381734,gps_data,42.337285,-71.09247666666667,16.2,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:41.112910,980,1645227401,110396623,gps_data,42.337285,-71.09247666666667,16.1,327620.57472320506,4689346.149707484,19,T,5
2022/02/18/18:36:42.089227,981,1645227402,87327480,gps_data,42.337286666666664,-71.09247666666667,16.0,327620.57927731425,4689346.334778157,19,T,5
2022/02/18/18:36:43.105617,982,1645227403,103530406,gps_data,42.337286666666664,-71.09247666666667,16.0,327620.57927731425,4689346.334778157,19,T,5
2022/02/18/18:36:44.078541,983,1645227404,76468467,gps_data,42.337286666666664,-71.09247666666667,16.0,327620.57927731425,4689346.334778157,19,T,5
2022/02/18/18:36:45.115638,984,1645227405,113730192,gps_data,42.337286666666664,-71.09247666666667,15.9,327620.57927731425,4689346.334778157,19,T,5
