time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter,.quality
2022/02/18/18:21:44.085426,278,1645226504,84898471,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:45.073659,279,1645226505,73197603,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:46.101403,280,1645226506,99845170,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:47.063206,281,1645226507,60760498,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:48.091571,282,1645226508,90987682,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:49.064623,283,1645226509,62277793,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:50.098656,284,1645226510,96590757,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:51.063964,285,1645226511,62432765,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:52.095797,286,1645226512,93550443,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:53.071686,287,1645226513,69342374,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:54.102198,288,1645226514,100351810,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:55.078591,289,1645226515,76178550,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:56.097394,290,1645226516,95686912,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:57.067586,291,1645226517,67007303,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:58.083363,292,1645226518,82880258,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:59.077385,293,1645226519,76807260,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
