time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter,.quality
2022/02/18/17:33:35.073331,769,1645223615,72926759,gps_data,42.337135,-71.09058666666667,13.3,327775.8710352577,4689325.663564891,19,T,2
2022/02/18/17:33:36.074736,770,1645223616,74035167,gps_data,42.337136666666666,-71.09058666666667,13.3,327775.875585236,4689325.848635539,19,T,5
2022/02/18/17:33:37.074124,771,1645223617,73479652,gps_data,42.33714,-71.09058666666667,13.3,327775.88468519325,4689326.218776834,19,T,5
2022/02/18/17:33:38.072858,772,1645223618,72308301,gps_data,42.33714166666667,-71.09058666666667,13.3,327775.8892351721,4689326.403847483,19,T,5
2022/02/18/17:33:39.070966,773,1645223619,69701433,gps_data,42.337145,-71.09058666666667,13.3,327775.8983351301,4689326.77398878,19,T,5
2022/02/18/17:33:40.067682,774,1645223620,65339803,gps_data,42.33714833333333,-71.09058666666667,13.3,327775.90743508877,4689327.144130074,19,T,5
2022/02/18/17:33:41.081058,775,1645223621,79363584,gps_data,42.33715,-71.09058666666667,13.2,327775.91198506835,4689327.329200724,19,T,5
2022/02/18/17:33:42.077014,776,1645223622,76330423,gps_data,42.33715333333333,-71.090585,13.2,327776.0583920175,4689327.695966315,19,T,4
2022/02/18/17:33:43.073618,777,1645223623,72500228,gps_data,42.337156666666665,-71.090585,13.2,327776.0674919703,4689328.066107611,19,T,4
2022/02/18/17:33:44.068221,778,1645223624,66596746,gps_data,42.337158333333335,-71.090585,13.2,327776.072041947,4689328.251178259,19,T,4
2022/02/18/17:33:45.082376,779,1645223625,80963850,gps_data,42.33716166666667,-71.090585,13.2,327776.08114190074,4689328.621319557,19,T,4
2022/02/18/17:33:46.080068,780,1645223626,79347133,gps_data,42.337165,-71.090585,13.2,327776.090241855,4689328.991460854,19,T,4
2022/02/18/17:33:47.077788,781,1645223627,77391862,gps_data,42.33716666666667,-71.090585,13.1,327776.09479183244,4689329.176531502,19,T,4
2022/02/18/17:33:48.072846,782,1645223628,72341203,gps_data,42.33716833333333,-71.090585,13.1,327776.09934181,4689329.36160215,19,T,4
2022/02/18/17:33:49.064876,783,1645223629,64410924,gps_data,42.33717166666667,-71.090585,13.1,327776.10844176554,4689329.731743449,19,T,4
2022/02/18/17:33:50.084674,784,1645223630,82498788,gps_data,42.33717333333333,-71.09058333333333,13.1,327776.2502986915,4689329.913438395,19,T,4
2022/02/18/17:33:51.076465,785,1645223631,75302839,gps_data,42.33717333333333,-71.09058166666667,13.1,327776.3876056396,4689329.910062695,19,T,4
2022/02/18/17:33:52.072757,786,1645223632,70426225,gps_data,42.33717333333333,-71.09058,13.1,327776.5249125834,4689329.906686999,19,T,4
2022/02/18/17:33:53.087302,787,1645223633,84128141,gps_data,42.337175,-71.09057833333334,13.1,327776.666769495,4689330.0883819545,19,T,4
